,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1263,1.15,0.9,0.35,12.6722265,4.5642695,2.4664065,4.53592,9,False,True,False
1264,1.4875,1.25,0.45,29.8520235,12.48795475,5.443104,11.056305,13,True,False,False
1265,0.9625,0.7625,0.2375,7.144074,2.59397925,1.5592225,2.551455,14,False,True,False
1266,1.1875,0.9125,0.35,17.50581625,5.726599,4.09650275,5.386405,16,False,False,True
1267,1.275,1.0125,0.3,17.293195,6.4920355,3.7137845,6.6621325,11,False,True,False
1268,1.325,1.025,0.375,17.349894,6.90310325,4.32329875,5.37223025,11,False,True,False
1269,1.625,1.3,0.4375,35.87629225,17.4349425,7.86698625,9.525432,9,False,False,True
1270,1.2,0.9,0.25,12.4454305,5.499803,2.8066005,3.2601925,8,False,False,True
1271,1.5125,1.225,0.3625,36.85435,14.6566915,9.31281075,8.788345,14,False,False,True
1272,1.475,1.1625,0.3875,32.205032,14.86931275,7.41339425,7.7961125,11,False,False,True
1273,1.475,1.0125,0.375,24.1821235,9.241937,7.41339425,6.9456275,9,False,False,True
1274,1.675,1.3375,0.4625,45.2741515,17.78931125,9.922325,13.324265,21,True,False,False
1275,1.125,0.825,0.2875,10.3475675,3.96893,2.33883375,3.52951275,8,False,True,False
1276,1.4125,1.1,0.4375,24.76328825,11.736693,5.953395,5.953395,11,False,True,False
1277,1.7375,1.425,0.575,53.4388075,24.56484175,12.3320325,14.17475,19,False,False,True
1278,1.2875,0.9875,0.35,19.447757,7.9662095,3.55786225,6.23689,12,True,False,False
1279,1.3125,0.975,0.3375,17.02387475,6.42116175,3.7137845,5.953395,16,True,False,False
1280,1.425,1.1125,0.3875,24.5790165,10.50348975,4.83358975,7.93786,9,False,True,False
1281,1.525,1.1875,0.3875,27.8675585,12.94154675,6.463686,7.540967,10,False,False,True
1282,1.5375,1.175,0.4375,35.210079,16.08834125,8.1363065,8.9867915,11,False,False,True
1283,1.775,1.375,0.425,45.756093,21.0636785,9.7805775,12.757275,11,True,False,False
1284,0.8875,0.675,0.25,6.123492,2.3530085,1.0489315,2.1262125,10,False,True,False
1285,0.95,0.7125,0.25,7.55514175,3.2601925,1.7293195,2.1262125,11,False,False,True
1286,1.25,1.05,0.3375,19.17843675,8.561549,4.01145425,5.85417175,9,False,False,True
1287,1.4625,1.1875,0.375,30.1922175,15.06775925,5.6415505,8.17883075,10,False,False,True
1288,1.3375,1.0,0.3625,19.9863975,8.68912175,3.86970675,6.23689,10,False,True,False
1289,0.4875,0.3625,0.125,0.907184,0.283495,0.226796,0.340194,4,False,False,True
1290,1.125,0.8375,0.2875,11.15552825,5.5281525,2.0128145,3.118445,7,False,True,False
1291,1.85,1.4875,0.475,65.87006325,32.58775025,14.50076925,14.3164975,11,False,False,True
1292,1.45,1.15,0.4125,34.79901125,13.4093135,5.57067675,12.3320325,16,False,False,True
1293,1.775,1.3875,0.4375,60.66793,35.30930225,10.56018875,12.303683,11,False,False,True
1294,1.2875,1.0375,0.35,19.66037825,8.83086925,4.309124,5.6699,10,True,False,False
1295,1.4125,1.1,0.3375,23.530085,11.1413535,4.91863825,6.747181,9,True,False,False
1296,0.5125,0.375,0.1375,1.190679,0.72291225,0.4252425,0.340194,5,False,True,False
1297,1.3625,1.0625,0.35,23.09066775,8.6465975,6.5487345,6.917278,10,False,True,False
1298,1.4,1.0375,0.3625,24.153774,12.190285,5.34388075,5.8116475,8,False,False,True
1299,1.125,0.8375,0.3125,9.8939755,3.3735905,2.99087225,3.2601925,10,False,False,True
1300,1.5375,1.1875,0.3625,27.00289875,11.09882925,5.5281525,9.07184,9,True,False,False
1301,1.8125,1.4125,0.5375,53.6089045,19.77377625,13.39513875,16.44271,16,False,False,True
1302,1.575,1.225,0.3875,35.50774875,17.860185,6.973977,8.1930055,9,False,False,True
1303,1.675,1.275,0.4375,43.27551175,18.4555245,12.68640125,9.7805775,10,False,False,True
1304,1.0125,0.75,0.2125,8.60407325,4.252425,1.43164975,2.494756,7,False,True,False
1305,1.2875,0.9875,0.4125,21.44639675,5.40057975,4.819415,9.08601475,10,True,False,False
1306,1.1375,0.8375,0.3375,14.2030995,7.767763,2.82077525,3.01922175,7,False,True,False
1307,1.375,1.0875,0.425,25.060958,8.15048125,4.66349275,7.93786,14,True,False,False
1308,0.8375,0.6375,0.2,4.762716,2.2396105,1.00640725,1.417475,5,False,True,False
1309,1.675,1.275,0.45,47.62716,26.251637,8.43397625,11.15552825,13,False,False,True
1310,0.9375,0.6125,0.25,11.169703,4.706017,2.5798045,3.18931875,6,False,True,False
1311,1.175,0.9375,0.2875,12.09106175,4.77689075,2.14038725,4.252425,8,False,False,True
1312,1.2125,0.9875,0.35,17.84601025,6.47786075,3.6003865,6.3786375,14,False,False,True
1313,0.775,0.6,0.2625,8.17883075,3.345241,1.8427175,2.3530085,6,False,True,False
1314,1.3125,1.0125,0.4,18.653971,7.52679225,3.18931875,6.3786375,12,True,False,False
1315,1.1125,0.85,0.3,12.68640125,5.4714535,2.93417325,3.685435,9,False,False,True
1316,0.75,0.55,0.2,3.4302895,1.34660125,1.190679,0.9922325,5,False,True,False
1317,1.6375,1.45,0.5125,58.98113475,27.1871705,9.68135425,17.0380495,17,False,False,True
1318,1.6125,1.3,0.4375,44.2535695,20.0997955,10.07824725,11.3398,8,False,False,True
1319,1.15,0.9125,0.2875,12.71475075,4.6776675,2.3530085,4.819415,14,True,False,False
1320,0.8125,0.6,0.1875,5.3013565,2.33883375,1.26155275,1.417475,6,False,True,False
1321,1.5,1.1875,0.3875,30.0221205,12.5021295,5.386405,11.056305,11,True,False,False
1322,1.4625,1.175,0.4125,39.9444455,22.6796,6.4920355,8.3631025,10,False,False,True
1323,1.1375,0.8875,0.2,12.813974,6.13766675,2.82077525,3.5436875,9,False,True,False
1324,1.3125,0.9125,0.425,27.22969475,12.417081,6.30776375,7.824462,10,False,False,True
1325,1.2375,0.9875,0.3375,17.95940825,8.60407325,3.67126025,4.23825025,8,False,False,True
1326,1.875,1.525,0.5875,71.11472075,34.926584,14.7133905,17.349894,14,True,False,False
1327,0.5875,0.4375,0.1375,1.8994165,0.7654365,0.35436875,0.510291,6,False,True,False
1328,1.3625,1.125,0.375,24.93338525,10.9712565,4.252425,7.44174375,11,False,False,True
1329,1.25,0.975,0.325,20.0997955,7.7961125,4.762716,5.10291,11,False,False,True
1330,0.1875,0.1375,0.025,0.056699,0.0283495,0.01417475,0.04252425,1,False,True,False
1331,1.4,1.15,0.5875,23.79940525,9.42620875,4.4508715,8.6465975,12,False,False,True
1332,0.925,0.6875,0.2,6.4353365,2.6365035,1.77184375,1.984465,8,True,False,False
1333,1.3375,1.1375,0.35,28.39202425,15.025235,5.00368675,6.917278,9,False,True,False
1334,1.6375,1.3,0.4125,39.95862025,16.612807,8.2497045,11.4815475,9,False,False,True
1335,0.9875,0.7375,0.2875,8.958442,3.41611475,1.68679525,3.13261975,12,False,False,True
1336,1.4625,1.05,0.3625,19.09338825,8.20718025,3.81300775,6.23689,9,False,True,False
1337,1.025,0.8125,0.275,9.241937,3.75630875,2.1262125,2.8632995,8,False,True,False
1338,1.3125,1.0625,0.3125,23.019794,11.43902325,4.83358975,5.5281525,8,False,False,True
1339,1.5625,1.25,0.375,27.0170735,9.76640275,6.33611325,8.6465975,15,True,False,False
1340,1.375,1.0625,0.3125,27.328918,15.52135125,4.5075705,6.0951425,8,True,False,False
1341,0.6,0.45,0.1375,1.57339725,0.66621325,0.3685435,0.510291,4,False,True,False
1342,1.4375,1.175,0.4125,24.1821235,8.278054,5.0745605,9.922325,16,False,False,True
1343,1.0,0.7625,0.325,8.32057825,2.721552,1.91359125,2.9766975,9,False,False,True
1344,1.5625,1.1875,0.325,24.36639525,9.05766525,5.03203625,6.80388,13,True,False,False
1345,1.375,1.125,0.375,24.8058125,10.262519,4.97533725,7.83863675,10,True,False,False
1346,1.4625,1.05,0.3875,27.91008275,12.530479,6.10931725,8.15048125,13,True,False,False
1347,1.2625,1.0,0.4125,20.6667855,7.58349125,4.3941725,7.087375,9,True,False,False
1348,0.95,0.6875,0.275,7.257472,3.118445,1.51669825,2.14038725,6,False,True,False
1349,0.6375,0.4625,0.15,2.62232875,1.1056305,0.5953395,0.7087375,6,False,True,False
1350,1.325,1.0375,0.325,23.88445375,7.7961125,5.51397775,7.5126175,20,False,False,True
1351,0.525,0.375,0.125,1.09145575,0.43941725,0.24097075,0.283495,3,False,False,True
1352,1.5,1.2,0.425,29.937072,12.96989625,6.90310325,8.88756825,10,True,False,False
1353,1.1125,0.8125,0.3125,12.8990225,5.06038575,3.18931875,3.96893,9,True,False,False
1354,1.1625,0.925,0.2875,15.138633,7.3992195,2.778251,4.0539785,7,False,True,False
1355,1.3125,0.9375,0.3,17.90270925,8.63242275,3.231843,5.386405,9,False,True,False
1356,0.575,0.425,0.125,1.6159215,0.737087,0.3685435,0.453592,5,False,True,False
1357,1.4,1.1,0.35,23.3883375,11.396499,3.9405805,6.9456275,10,False,True,False
1358,1.3875,1.075,0.3875,20.96445525,8.88756825,4.06815325,7.93786,10,False,True,False
1359,1.0125,0.7625,0.2125,7.38504475,3.24601775,1.68679525,2.4097075,8,False,False,True
1360,1.1,0.8875,0.2875,11.7650425,4.49339575,2.62232875,3.7137845,11,True,False,False
1361,1.8,1.4125,0.5,59.68987225,28.8314415,10.2908685,14.004653,12,False,False,True
1362,1.4,1.1375,0.3875,22.5945515,9.63883,5.386405,6.87475375,11,False,False,True
1363,1.425,1.125,0.3375,28.91649,15.478827,5.783298,7.087375,9,False,False,True
1364,0.9,0.675,0.225,5.34388075,2.39553275,1.09145575,1.5592225,5,True,False,False
1365,1.15,0.8875,0.35,13.9196045,5.8683465,3.2601925,4.932813,10,False,False,True
1366,1.3,1.0125,0.3125,18.24290325,6.84640425,4.91863825,5.953395,12,True,False,False
1367,1.6,1.2625,0.475,35.02580725,12.57300325,8.80251975,10.3475675,14,True,False,False
1368,1.1375,0.875,0.35,14.69921575,6.2652395,3.58621175,3.8271825,10,True,False,False
1369,1.375,1.0625,0.35,26.988724,13.87708025,5.51397775,6.19436575,7,True,False,False
1370,1.7125,1.375,0.5,50.24948875,23.0481435,10.9712565,13.891255,11,False,False,True
1371,0.9875,0.725,0.2375,9.0434905,3.912231,2.26796,2.324659,7,False,True,False
1372,1.6625,1.3375,0.4875,45.529297,16.31513725,10.999606,13.60776,14,False,False,True
1373,1.1,0.85,0.2625,11.396499,3.69960975,2.70737725,4.6776675,10,False,False,True
1374,1.4875,1.2,0.4125,35.777069,13.70698325,8.0229085,11.623295,17,False,False,True
1375,0.8125,0.625,0.2,4.91863825,2.16873675,0.97805775,1.3891255,7,False,True,False
1376,1.6375,1.35,0.5375,52.276478,21.04950375,9.2702865,16.5844575,22,False,False,True
1377,1.575,1.2125,0.3625,30.107169,14.35902175,5.06038575,9.53960675,12,False,False,True
1378,1.4625,1.125,0.3375,24.2388225,10.75863525,5.3013565,7.37087,9,False,True,False
1379,1.375,1.0625,0.4,27.499015,8.17883075,3.9405805,13.60776,20,False,False,True
1380,0.4625,0.3375,0.1125,0.907184,0.3118445,0.18427175,0.283495,4,False,True,False
1381,1.225,0.95,0.325,15.2803805,6.4920355,3.84135725,4.6776675,12,True,False,False
1382,1.7625,1.35,0.5125,49.8100715,23.43086175,11.8217415,13.0691195,9,True,False,False
1383,1.4375,1.1375,0.4125,24.5790165,10.67358675,5.11708475,7.597666,8,False,False,True
1384,1.4125,1.2,0.4375,27.1304715,11.01378075,6.0951425,7.7961125,18,True,False,False
1385,1.4625,1.175,0.425,31.1561005,11.26892625,6.59125875,10.149121,20,True,False,False
1386,1.6625,1.35,0.4375,38.1867765,14.04717725,7.200773,11.7650425,17,False,False,True
1387,1.375,1.075,0.375,24.79163775,11.7083435,5.40057975,7.030676,9,False,False,True
1388,1.45,1.1125,0.4,27.895908,13.891255,5.6982495,7.654365,9,False,False,True
1389,1.7625,1.3625,0.425,44.79221,18.24290325,12.94154675,7.5126175,11,True,False,False
1390,1.3,0.95,0.325,15.15280775,6.73300625,3.458639,4.35164825,8,False,True,False
1391,1.4125,1.075,0.3125,18.55474775,7.98038425,3.9405805,5.953395,9,False,True,False
1392,1.425,1.0875,0.3625,25.67047225,11.12717875,6.67630725,7.7961125,10,False,False,True
1393,1.125,0.8875,0.275,12.99824575,5.499803,1.8994165,3.96893,8,False,True,False
1394,0.8875,0.725,0.225,9.28446125,3.798833,2.438057,2.551455,9,False,False,True
1395,1.45,1.15,0.3375,26.251637,11.41067375,5.896696,7.7961125,8,True,False,False
1396,0.425,0.3125,0.1375,0.66621325,0.2551455,0.15592225,0.226796,6,False,True,False
1397,1.5375,1.175,0.4125,31.978236,12.65805175,6.22271525,9.63883,10,False,False,True
1398,1.5625,1.2375,0.4,34.983283,17.95940825,5.443104,9.922325,13,True,False,False
1399,1.175,0.875,0.325,13.210867,5.23048275,2.8066005,4.1106775,11,False,True,False
1400,1.6375,1.3,0.45,42.297454,20.36911575,10.20582,10.0640725,11,False,False,True
1401,1.4125,1.075,0.325,22.226008,9.90815025,5.34388075,6.0384435,9,False,False,True
1402,1.4375,1.1,0.3125,24.13959925,12.91319725,4.86193925,5.57067675,9,False,True,False
1403,1.6125,1.25,0.475,34.8415355,14.855138,7.881161,11.1980525,17,False,False,True
1404,0.875,0.6625,0.225,6.39281225,2.82077525,1.37495075,1.984465,7,False,False,True
1405,1.1,0.875,0.3,10.6310625,4.03980375,2.73572675,3.2601925,9,False,True,False
1406,1.55,1.2,0.3875,35.59279725,14.9401865,10.602713,9.00096625,11,False,False,True
1407,1.1,0.825,0.275,10.50348975,4.37999775,2.381358,3.40194,7,False,True,False
1408,1.575,1.2875,0.4125,38.328524,13.834556,9.8939755,12.757275,20,False,False,True
1409,1.6,1.2375,0.4125,37.0527965,19.220961,8.278054,7.540967,11,False,False,True
1410,1.5625,1.25,0.4125,36.514156,16.2442635,8.60407325,8.9300925,9,True,False,False
1411,0.6375,0.4625,0.15,2.494756,1.03475675,0.5953395,0.6520385,5,False,True,False
1412,1.8,1.375,0.5125,61.3766675,31.34037225,14.8834875,11.453198,10,False,False,True
1413,1.5375,1.2,0.4,35.50774875,16.5844575,7.35669525,9.355335,8,True,False,False
1414,1.1875,0.9125,0.3125,15.49300175,6.4920355,3.35941575,4.876114,9,False,True,False
1415,1.425,1.15,0.3875,28.36367475,12.870673,5.8116475,7.5126175,11,False,False,True
1416,0.8375,0.55,0.175,4.819415,2.154562,1.03475675,1.417475,6,True,False,False
1417,1.475,1.175,0.425,25.51455,10.0640725,5.40057975,7.087375,11,True,False,False
1418,0.8375,0.65,0.25,5.443104,2.22543575,1.65844575,1.984465,8,False,True,False
1419,0.9625,0.7,0.225,6.463686,2.90582375,1.190679,1.85689225,5,False,True,False
1420,1.5,1.175,0.4375,31.3261975,13.79203175,7.0023265,8.9300925,15,False,False,True
1421,1.225,0.95,0.3125,15.5638755,6.9456275,3.04757125,4.932813,10,True,False,False
1422,1.6125,1.2125,0.5375,42.921143,15.478827,7.41339425,18.0019325,16,False,False,True
1423,0.9875,0.7375,0.25,7.69688925,3.798833,0.92135875,2.4097075,10,False,True,False
1424,1.0375,0.7625,0.3,9.525432,4.6776675,2.154562,2.28213475,7,False,True,False
1425,1.3,1.0625,0.425,19.29183475,7.93786,4.932813,5.5281525,10,False,True,False
1426,1.125,0.8,0.25,10.8011595,4.83358975,2.1262125,3.2601925,9,False,False,True
1427,1.65,1.2625,0.475,40.78075575,19.20678625,8.0796075,5.046211,11,False,False,True
1428,0.9375,0.7625,0.225,9.19941275,3.95475525,1.60174675,2.6932025,5,False,False,True
1429,1.25,0.925,0.3,15.43630275,7.0590255,3.01922175,4.309124,8,False,True,False
1430,1.475,1.1875,0.4,26.80445225,10.81533425,5.216308,7.654365,19,False,False,True
1431,1.525,0.9125,0.3875,30.51823675,13.834556,7.0590255,7.654365,9,False,False,True
1432,1.65,1.325,0.425,37.591437,14.7133905,7.44174375,12.47378,13,True,False,False
1433,0.65,0.5,0.175,2.608154,1.0489315,0.56699,0.850485,6,False,True,False
1434,1.4375,1.1125,0.3375,25.0326085,10.8011595,5.76912325,7.37087,11,True,False,False
1435,1.125,0.875,0.3625,15.37960375,5.00368675,3.4869885,4.9611625,13,True,False,False
1436,1.3375,1.0125,0.4625,23.65765775,9.00096625,4.89028875,8.221355,16,False,False,True
1437,0.75,0.5375,0.125,3.35941575,1.360776,0.63786375,1.190679,4,False,True,False
1438,1.575,1.2,0.375,33.40988575,14.69921575,7.030676,9.17106325,8,False,False,True
1439,1.2875,0.9875,0.3375,14.628342,5.71242425,3.742134,4.592619,9,True,False,False
1440,1.45,1.1375,0.3,30.43318825,13.5794105,7.75358825,7.5126175,10,True,False,False
1441,1.4125,1.0875,0.4625,27.82503425,9.3269855,3.855532,11.056305,13,False,False,True
1442,1.2125,0.925,0.325,14.911837,7.04485075,2.9766975,4.40834725,6,False,False,True
1443,1.375,0.95,0.4125,34.1611475,15.3937785,8.334753,9.48290775,10,True,False,False
1444,1.2875,1.0,0.3375,18.030282,8.66077225,3.44446425,5.25883225,9,False,True,False
1445,1.2,0.875,0.25,14.7133905,6.70465675,3.61456125,3.572037,7,False,True,False
1446,1.25,0.975,0.3375,18.69649525,8.91591775,4.35164825,4.43669675,6,False,False,True
1447,1.625,1.2625,0.4125,38.4702715,16.23008875,7.9662095,12.190285,11,True,False,False
1448,1.45,1.2,0.45,35.42270025,14.01882775,7.654365,10.5176645,8,True,False,False
1449,1.4125,1.0875,0.375,28.066005,16.42853525,5.17378375,5.839997,8,False,False,True
1450,1.4375,1.125,0.4,27.71163625,8.88756825,6.5487345,9.355335,12,True,False,False
1451,1.4,1.0625,0.3375,23.26076475,10.53183925,5.2446575,6.690482,9,False,True,False
1452,1.75,1.375,0.5,43.1762885,19.6462035,8.674947,12.48795475,13,False,False,True
1453,1.1875,0.925,0.3125,18.5689225,7.540967,4.89028875,5.2446575,10,False,False,True
1454,1.425,1.125,0.3875,33.83512825,14.5432935,5.953395,9.7238785,10,False,False,True
1455,1.5125,1.2625,0.45,40.653183,20.65261075,7.484268,12.2186345,11,True,False,False
1456,1.45,1.125,0.4625,28.22192725,11.18387775,7.711064,8.0796075,11,True,False,False
1457,1.6375,1.35,0.4125,39.7743485,19.71707725,6.76135575,11.90679,11,False,False,True
1458,1.55,1.2375,0.425,30.107169,10.546014,6.0384435,9.63883,11,True,False,False
1459,1.6125,1.2875,0.375,34.359594,14.5999925,5.82582225,10.9145575,10,True,False,False
1460,0.9625,0.775,0.25,8.06543275,3.01922175,2.1262125,2.83495,11,False,False,True
1461,1.3375,1.025,0.325,20.25571775,9.4970825,4.082328,5.88252125,9,True,False,False
1462,1.525,1.175,0.4125,29.823674,14.118051,6.860579,7.5693165,9,False,False,True
1463,1.55,1.1625,0.3625,25.8263945,10.6310625,6.08096775,7.881161,10,False,False,True
1464,1.35,1.0625,0.4,26.80445225,10.41844125,5.68407475,8.3631025,9,True,False,False
1465,1.4375,1.15,0.3625,28.19357775,13.210867,6.4920355,7.5126175,7,True,False,False
1466,1.475,1.175,0.4,34.189497,13.5794105,6.87475375,8.7599955,8,False,False,True
1467,1.7625,1.375,0.425,34.5580405,18.12950525,6.690482,8.5331995,9,True,False,False
1468,1.25,0.925,0.375,30.09299425,14.004653,6.3219385,8.391452,9,False,False,True
1469,1.3,1.025,0.4,20.184844,8.06543275,4.3374735,6.3786375,10,True,False,False
1470,1.2375,0.975,0.3125,18.86659225,8.051258,4.592619,5.6699,11,False,True,False
1471,1.1,0.85,0.2625,9.752228,3.4869885,2.2963095,3.5436875,8,False,True,False
1472,1.325,1.0875,0.3375,20.87940675,9.28446125,3.72795925,6.23689,12,False,False,True
1473,1.125,0.8625,0.2625,11.66581925,5.10291,3.18931875,3.8271825,7,False,False,True
1474,1.3375,1.0125,0.35,23.189891,11.396499,4.86193925,5.3580555,7,False,False,True
1475,1.6125,1.2375,0.4625,42.33997825,14.92601175,7.89533575,12.8990225,15,False,False,True
1476,1.05,0.7875,0.275,11.41067375,5.25883225,2.3530085,2.87747425,8,False,True,False
1477,1.7875,1.4125,0.4375,55.35239875,21.67319275,11.86426575,11.72251825,10,False,False,True
1478,1.3125,1.0125,0.3125,18.6256215,8.46232575,4.26659975,4.762716,10,False,True,False
1479,1.775,1.4,0.55,57.1242425,26.12406425,12.870673,16.045817,11,False,False,True
1480,1.675,1.2625,0.4375,28.76056775,12.40290625,7.6827145,10.61688775,10,True,False,False
1481,1.4125,1.1125,0.3125,23.54425975,8.88756825,5.06038575,6.520385,11,True,False,False
1482,1.525,1.2375,0.4,30.8726055,13.2959155,5.613201,10.886208,11,True,False,False
1483,1.5125,1.125,0.4125,34.65726375,10.1207715,5.726599,10.9145575,13,True,False,False
1484,0.8625,0.6625,0.225,4.6209685,1.74349425,1.0489315,1.37495075,10,False,False,True
1485,2.0375,1.625,0.625,63.9281225,25.24522975,11.90679,22.60872625,14,True,False,False
1486,1.4625,1.15,0.3625,23.99785175,9.6104805,4.7343665,8.3631025,10,False,True,False
1487,0.5875,0.4375,0.1,1.99863975,0.94970825,0.4252425,0.56699,5,False,True,False
1488,1.8,1.4375,0.4875,60.96559975,30.46153775,10.829509,16.5844575,10,True,False,False
1489,1.6625,1.3125,0.4,38.6403685,17.8318355,7.9095105,9.63883,8,False,False,True
1490,1.3625,1.05,0.3125,27.62658775,10.0073735,4.932813,8.6465975,13,False,False,True
1491,1.2125,0.925,0.2875,18.0586315,10.77281,3.78465825,3.628736,7,False,True,False
1492,1.5875,1.275,0.525,45.302501,18.52639825,8.03708325,16.44271,15,False,False,True
1493,1.7,1.2625,0.425,38.08755325,18.6256215,8.4198015,10.0640725,12,True,False,False
1494,1.2,0.95,0.3125,17.70426275,9.62465525,3.07592075,4.72019175,8,False,True,False
1495,1.2625,0.9625,0.275,18.5689225,9.02931575,4.252425,5.2446575,9,False,False,True
1496,1.25,1.0,0.3125,18.92329125,7.3992195,3.72795925,6.23689,10,True,False,False
1497,1.6375,1.2875,0.5,38.9238635,12.5588285,9.56795625,13.891255,16,False,False,True
1498,1.2625,0.975,0.4,18.257078,7.01650125,5.74077375,4.63514325,9,True,False,False
1499,1.075,0.875,0.275,11.509897,4.74854125,2.2963095,3.8271825,10,False,False,True
